time,Gx,Gy,Gz,Ax,Ay,Az,Mx,My,Mz,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,class
277.15,4.89,-0.58,0.24,-0.17,0.43,0.89,0.23,0.04,-0.41,229,494,318,0,81,0,407,0,0,65,378,3
277.16,5.08,-0.62,0.30,-0.16,0.43,0.90,0.23,0.04,-0.41,227,494,318,0,81,0,408,0,0,65,379,3
277.16,4.82,-0.81,0.20,-0.16,0.42,0.90,0.23,0.04,-0.41,228,494,318,0,81,0,408,0,0,66,379,3
277.17,4.06,-1.16,0.20,-0.16,0.42,0.91,0.22,0.04,-0.41,228,495,318,0,81,0,408,0,0,66,379,3
277.17,3.84,-1.56,0.76,-0.16,0.41,0.90,0.22,0.04,-0.41,227,495,318,0,81,0,408,0,0,66,379,3
277.18,2.78,-1.88,1.06,-0.16,0.41,0.90,0.22,0.04,-0.41,226,494,318,0,81,0,408,0,0,65,379,3
277.18,2.24,-2.28,1.27,-0.15,0.41,0.89,0.23,0.04,-0.42,227,495,317,0,81,0,410,0,0,66,378,3
277.19,1.21,-2.51,1.48,-0.15,0.41,0.89,0.23,0.04,-0.42,227,494,317,0,81,0,410,0,0,65,378,3
277.20,0.26,-2.64,1.67,-0.15,0.42,0.89,0.22,0.04,-0.42,226,494,317,0,81,0,411,0,0,65,379,3
277.20,-0.47,-3.11,1.90,-0.16,0.42,0.88,0.22,0.04,-0.42,225,494,318,0,82,0,410,0,0,65,379,3
277.20,-0.54,-3.06,1.99,-0.16,0.42,0.88,0.22,0.04,-0.42,226,495,318,0,82,0,411,0,0,65,379,3
277.21,-0.67,-3.26,1.91,-0.16,0.42,0.87,0.22,0.04,-0.41,225,495,318,0,81,0,411,0,0,65,378,3
277.21,0.04,-3.16,1.96,-0.16,0.42,0.87,0.22,0.04,-0.41,225,494,318,0,82,0,410,0,0,66,379,3
277.22,0.31,-3.49,1.89,-0.17,0.43,0.86,0.22,0.04,-0.41,225,494,318,0,81,0,411,0,0,65,379,3
277.23,0.97,-3.80,1.78,-0.18,0.43,0.85,0.23,0.03,-0.41,226,495,318,0,82,0,411,0,0,65,379,3
277.23,1.65,-2.99,1.72,-0.18,0.43,0.85,0.23,0.03,-0.41,225,494,318,0,82,0,410,0,0,65,380,3
277.23,2.58,-2.74,1.54,-0.18,0.44,0.84,0.22,0.04,-0.41,226,495,318,0,82,0,410,1,0,65,379,3
277.24,3.60,-2.18,1.42,-0.18,0.44,0.85,0.22,0.04,-0.41,225,494,318,0,82,0,409,0,0,65,380,3
277.24,4.59,-2.28,1.27,-0.18,0.44,0.85,0.22,0.04,-0.41,225,495,318,0,82,1,408,0,0,66,380,3
277.25,5.36,-1.98,1.09,-0.18,0.44,0.85,0.23,0.04,-0.41,225,495,318,0,82,0,409,0,0,66,380,3
277.26,6.24,-2.01,1.12,-0.17,0.42,0.86,0.23,0.04,-0.41,225,494,318,0,82,0,409,0,0,65,379,3
277.26,7.11,-1.78,0.88,-0.17,0.42,0.86,0.22,0.04,-0.41,225,495,318,0,82,0,409,0,0,65,379,3
277.27,7.00,-1.91,0.80,-0.17,0.41,0.88,0.22,0.04,-0.41,225,495,318,1,82,0,409,0,0,65,379,3
277.27,6.36,-1.72,0.77,-0.16,0.41,0.87,0.22,0.04,-0.41,225,494,318,1,82,0,410,0,0,66,380,3
277.27,5.82,-1.62,1.11,-0.17,0.40,0.88,0.22,0.04,-0.40,225,495,318,0,82,1,410,0,0,66,379,3
277.28,4.83,-1.68,1.42,-0.17,0.41,0.87,0.22,0.04,-0.40,225,494,318,1,82,0,409,0,0,65,379,3
277.29,3.78,-1.55,1.77,-0.16,0.41,0.87,0.22,0.04,-0.40,225,495,318,0,82,0,408,0,0,65,380,3
277.29,2.72,-1.73,2.07,-0.16,0.41,0.87,0.22,0.04,-0.40,226,495,317,0,82,0,408,0,0,65,380,3
277.30,2.42,-1.79,2.03,-0.17,0.41,0.86,0.22,0.04,-0.40,225,494,318,0,82,0,407,0,0,65,379,3
277.30,2.05,-2.00,1.96,-0.17,0.42,0.85,0.22,0.04,-0.40,226,495,317,0,82,0,408,0,0,64,380,3
277.30,2.29,-1.99,2.04,-0.17,0.42,0.85,0.22,0.04,-0.40,226,494,317,0,82,0,408,0,0,64,380,3
277.31,2.86,-2.47,2.06,-0.17,0.42,0.84,0.22,0.04,-0.41,226,495,317,0,82,0,408,0,0,65,380,3
277.32,3.68,-2.58,1.99,-0.18,0.42,0.84,0.22,0.04,-0.41,226,495,318,0,82,0,408,0,0,64,380,3
277.32,4.17,-2.56,2.08,-0.17,0.42,0.83,0.22,0.04,-0.41,226,494,317,0,83,0,407,0,0,65,380,3
277.33,4.61,-2.28,1.78,-0.18,0.42,0.85,0.22,0.04,-0.41,225,494,318,0,82,0,407,0,0,64,380,3
277.33,4.90,-2.59,1.56,-0.18,0.42,0.85,0.22,0.04,-0.41,226,495,318,0,83,0,407,0,0,64,380,3
277.33,5.01,-2.67,1.34,-0.18,0.41,0.85,0.22,0.04,-0.41,226,495,318,0,83,0,407,0,0,64,379,3
277.34,4.77,-2.27,1.01,-0.18,0.41,0.86,0.22,0.04,-0.41,225,494,319,0,82,0,408,0,0,63,380,3
277.35,4.33,-2.40,0.89,-0.18,0.41,0.86,0.22,0.04,-0.41,225,494,318,0,82,0,407,0,0,63,380,3
277.35,3.77,-2.20,1.00,-0.17,0.40,0.87,0.22,0.04,-0.41,226,494,318,0,83,0,408,0,0,62,380,3
277.36,3.14,-2.09,1.19,-0.17,0.40,0.86,0.22,0.04,-0.41,225,494,318,0,83,0,408,0,0,62,379,3
277.36,1.86,-1.97,1.08,-0.16,0.41,0.86,0.22,0.04,-0.41,225,494,318,0,83,1,407,0,0,62,380,3
277.37,1.38,-1.63,1.44,-0.16,0.41,0.84,0.22,0.04,-0.41,225,494,318,0,83,0,407,0,0,62,380,3
277.37,0.93,-1.36,1.58,-0.16,0.42,0.83,0.22,0.04,-0.41,225,494,317,0,82,0,407,0,0,62,379,3
277.38,0.65,-1.01,1.92,-0.16,0.42,0.81,0.22,0.04,-0.40,224,494,317,0,82,0,407,0,0,62,379,3
277.38,1.01,-0.96,2.07,-0.17,0.42,0.82,0.22,0.04,-0.40,224,494,317,0,82,0,407,0,0,62,380,3
277.39,2.40,-1.10,1.98,-0.18,0.43,0.82,0.22,0.04,-0.40,224,494,318,0,82,0,406,0,0,62,379,3
277.39,3.95,-0.89,1.61,-0.18,0.43,0.83,0.22,0.04,-0.40,223,494,318,0,83,0,407,0,0,63,380,3
277.39,4.78,-0.73,1.06,-0.19,0.42,0.83,0.22,0.04,-0.40,223,495,317,1,82,0,407,0,0,63,380,3
277.40,6.45,-0.67,0.72,-0.19,0.42,0.84,0.22,0.04,-0.40,223,495,318,0,82,0,407,0,0,63,380,3
277.41,7.17,-0.88,0.39,-0.19,0.41,0.85,0.22,0.04,-0.40,223,494,318,0,82,0,407,0,0,62,380,3
277.41,7.89,-0.57,0.19,-0.19,0.40,0.85,0.22,0.04,-0.40,223,494,317,0,83,0,407,0,0,63,379,3
277.42,7.90,-0.60,0.20,-0.19,0.39,0.86,0.22,0.04,-0.40,224,495,317,0,82,0,407,0,0,62,381,3
